Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,QQQ,SPY,QQQ,SPY,QQQ,SPY,QQQ,SPY,QQQ,SPY
Date,,,,,,,,,,
2023-05-24,327.0797424316406,398.9498596191406,328.3223888274992,400.62878064928873,325.0185469651522,397.775601122354,326.80360213223156,400.24059920417324,62891200,89213700
2023-05-25,335.0385437011719,402.4047546386719,336.31077548823083,403.87017154011295,332.0305857805585,400.23091469191013,334.4665495417468,402.492093249067,66862800,90961600
2023-05-26,343.5989074707031,407.61614990234375,344.4372001619429,408.3440012437636,335.9655772900047,402.98702603279827,336.06420527080365,403.0646504780238,63007000,93830000
2023-05-30,345.15716552734375,407.7714538574219,349.05271510451604,410.10057237205217,343.7271349894611,406.373976825374,347.849525922108,409.5668265349062,72652200,72216000
2023-05-31,343.194580078125,405.5102844238281,345.76862911787947,406.8398215819354,341.7349941999381,403.928415968673,343.5693483756172,405.92757878713854,65105400,110811800
2023-06-01,347.1591491699219,409.3630065917969,348.49052146847174,410.4305278046026,341.88286862270957,404.4815514979341,342.9381307515584,405.7431486299385,50488600,88865000
2023-06-02,349.7627258300781,415.2828674316406,350.9264575707905,416.07862904316585,347.15912210345004,411.4301065443092,348.9244332688083,411.9638523391995,53372100,91426200
2023-06-05,350.00933837890625,414.487060546875,352.5735154195462,416.93263025879423,348.9738198129913,413.77860795130954,349.54581395195584,415.63220615366964,47266200,65460200
2023-06-06,349.9501647949219,415.38958740234375,350.9166708531617,415.9233331749512,348.06648171744376,413.4098235769365,349.3978842179375,414.0697645963024,41390400,64022200
2023-06-07,344.01312255859375,413.9532775878906,352.19873306803754,416.93262263641515,343.3819275781763,413.52626912937626,350.23616572667476,415.7874770505561,69225900,85373300
2023-06-08,348.2834167480469,416.4571533203125,348.7469411253692,416.9132747012552,344.08214206751995,413.2449049455442,344.3089532945507,414.0212679011985,47153900,61952800
2023-06-09,349.6148376464844,417.204345703125,352.73129510005464,419.2326210393688,348.16509367436515,416.204764468204,349.7430510061395,417.2625714359286,53196900,85742800
2023-06-12,355.5223083496094,420.98919677734375,355.62093633300447,421.0668508375782,350.30522812450465,417.46642122329814,351.28157593693555,418.19427255217755,44606500,76104300
2023-06-13,358.2541198730469,423.76470947265625,359.0923824047527,424.4149066761851,355.06861992265635,421.7946599244401,358.2837052553773,422.4642854492551,57097800,95899700
2023-06-14,360.8577880859375,424.2694091796875,361.1438002307645,426.0938946873702,355.4533233040476,420.78543083952667,358.26402541718096,424.1044461208311,69525600,100612100
2023-06-15,365.1576232910156,429.529296875,366.64679419495576,430.7908938812354,358.96416634715035,423.34741823502816,359.5854593193211,423.4444413767819,71138800,110303100
2023-06-16,362.8597717285156,428.0662536621094,367.71198542358695,432.10865200218734,362.4159909648722,427.5889672468764,367.58377205952314,431.5339523095055,80932000,114165800
2023-06-20,362.34027099609375,425.84539794921875,363.74263692354737,427.00454766263437,359.36769886588644,423.7511461038106,361.40209539368453,426.10841678966347,49204700,76160400
2023-06-21,357.4024658203125,423.6634521484375,361.6292747267149,425.66029056375044,356.4741453005509,423.06925196557376,361.1947404349831,424.8518227878064,53378300,76982300
2023-06-22,361.6194152832031,425.1927795410156,361.77740035261087,425.29991334389166,355.7433471827791,422.35822244522035,356.14825550164454,422.6991540726303,47603000,70637200
2023-06-23,358.0345153808594,421.9782409667969,360.34543123864904,423.7802823248857,356.33588960440903,421.2574363141033,357.70859960316676,421.7055016609381,48922900,92074500
2023-06-26,353.23492431640625,420.25421142578125,360.3059470279924,423.3420073200014,353.1460464080678,420.0106930865871,357.501244746579,421.4036108524512,52685500,72823600
2023-06-27,359.3085021972656,424.8616027832031,360.0393263673244,425.48499429390307,354.0546392154727,420.6828196247155,354.7854332472095,421.1406353061942,49428100,72813700
2023-06-28,360.00970458984375,425.075927734375,361.965078943659,426.0986929678223,357.4024986003269,423.1472515990704,357.4815212815184,423.7706431502714,46498000,75636000
2023-06-29,359.2887268066406,426.7512512207031,360.3553219187688,426.9168567659676,357.63949771011954,424.247905361188,359.71337572243283,424.65699951195626,46151000,67882300
2023-06-30,364.8289794921875,431.7872009277344,365.8856589688217,432.78074496852855,362.66619370164466,429.6734488375943,362.9821939387317,429.99490966568123,58712500,104964000
2023-07-03,365.6882019042969,432.28399658203125,366.32023258473816,432.5664564350418,364.38459906934355,431.15406799091545,365.470934765138,431.4365575702839,19432900,32793400
2023-07-05,365.67828369140625,431.64111328125,367.38679468398846,432.38141851385495,364.0784213278043,430.44299240106443,364.1179326600076,430.45274264665926,34460900,58418400
2023-07-06,362.8934020996094,428.2610778808594,363.3378218040492,428.68967251820936,359.9899363810197,425.72848131279824,361.95522625670236,428.02730979734434,49374700,80658300
2023-07-07,361.68853759765625,427.1798400878906,365.87586543199853,431.1638261025001,361.4614152144207,426.9363217593201,362.66625485277115,427.257782599794,47133700,86134200
2023-07-10,361.8070068359375,428.2610778808594,362.4884341970482,428.4364039434957,358.89368636438644,426.24473898146636,361.411983907053,426.81943867101324,48498800,62443500
2023-07-11,363.59454345703125,430.98846435546875,364.0488183219127,431.48525125131926,360.0886433570473,428.0467736884947,362.2316887240692,429.030597234753,38214100,64463800
2023-07-12,368.186767578125,434.45611572265625,369.5397370107886,435.8782839902998,365.69806571873744,433.3749087448808,367.7127219529275,434.8165477749362,61975400,91924500
2023-07-13,374.4381103515625,437.9043884277344,375.26766764161977,438.7031356645178,370.7939653862588,435.84910804250165,371.3766295493352,436.28742318974287,46960000,72425200
2023-07-14,374.3591003417969,437.6317138671875,378.1019782725694,439.6577735424781,373.48014638436837,436.8621875263238,374.8726271721571,438.80061388555356,55148500,69815800
2023-07-17,377.8551025390625,439.1512145996094,378.73405653692436,440.2129509574791,374.5961253204096,437.4368360339106,375.0800262047077,437.4855575360118,40868900,52680200
2023-07-18,380.9461975097656,442.4143371582031,382.3189377187427,443.06694959685393,375.27754113789257,438.3816595856711,377.2131747534531,438.82000444402695,55262000,80668200
2023-07-19,380.8572998046875,443.3981628417969,383.158360433188,444.5962539348327,379.5240710028148,442.33639682202084,382.01277280319545,443.2130865430364,54093000,65891700
2023-07-20,372.0777587890625,440.45648193359375,379.32653603753215,443.30078920594343,371.05067513239544,439.7356771643042,377.85503277931537,442.3949081213455,71941700,70591600
2023-07-21,370.96185302734375,440.45648193359375,375.19854737721033,442.3949081213455,370.5273187279564,440.4467614139815,374.46772325279335,442.1903313140933,60499600,71275600
2023-07-24,371.55438232421875,442.4241027832031,372.88758098019736,443.2423207844018,369.68785598453917,440.57333974034657,371.93951989598725,441.6156053010378,40380100,54023400
2023-07-25,374.0726623535156,443.6319274902344,375.7416620754601,444.8982108364863,372.2456474352449,442.10262533916443,372.2654181712339,442.1513468379321,38894400,55191200
2023-07-26,372.82830810546875,443.7001647949219,374.52693377752786,445.1417743398263,370.5173923896994,441.6253837862583,373.0258346336474,442.687120179267,47075700,71052900
2023-07-27,371.9395751953125,440.7584228515625,379.9290336421759,447.5282442515531,370.6458575441861,439.8427915613847,378.3094303049471,447.1191203814564,63940200,92194400
2023-07-28,378.7143249511719,445.0735778808594,379.74137868358554,445.91126663621435,375.49482885658426,440.7584106419101,376.0083557227911,444.0605333424016,56902900,80011800
2023-07-31,378.9117431640625,445.9210205078125,380.0968420117071,446.2814228695057,377.5883998625716,444.2261127664183,379.0203917919492,445.55086790076825,44019900,62040400
2023-08-01,378.0328674316406,444.6450500488281,378.79328737007035,445.3950758884731,375.95895925427294,443.68069713915656,377.5588218047705,444.44047322553786,41060600,55291500
2023-08-02,369.73724365234375,438.45965576171875,374.54671639674933,441.7617490657216,368.4928927896353,437.6998797135655,374.54671639674933,441.4987599543318,72687100,93933400
2023-08-03,369.1446533203125,437.20306396484375,371.2778130752345,439.10251882323183,367.14973801354364,435.77117500002953,367.31763856306634,436.4238172019124,47666400,64276100
2023-08-04,367.41644287109375,435.2257080078125,373.40112918344556,441.15781109952064,366.9127713045643,434.69970007921177,371.08032802376374,439.03433834610644,61702800,100128900
2023-08-07,370.52734375,439.0245666503906,370.62610703167945,439.180421944819,366.89308403544476,436.37508609782395,369.23362613346904,437.0764200595727,37230400,58357500
2023-08-08,367.3769226074219,437.1153564453125,368.02872398993634,439.0148111103803,364.2364496957481,433.7255709462096,368.0089833922785,436.4627143098534,44726500,71361300
2023-08-09,363.3377685546875,434.19317626953125,367.82135572957196,437.5537410667036,362.57734864967153,433.42365003419826,367.6633405275586,437.3881355250402,51150900,78789600
2023-08-10,364.00927734375,434.34906005859375,369.7075587730232,439.98895319524496,362.4785523050461,433.1704396040718,366.35970428445563,436.56994615352147,72035300,93005500
2023-08-11,361.68853759765625,434.0957946777344,363.4266748171312,435.11858955978454,360.15781229981445,431.8554378003375,361.4416444761772,432.4593585380865,48707200,68690900
2023-08-14,365.7474365234375,436.4920349121094,365.8659403867651,436.4920349121094,360.1676586107712,432.85876000592805,360.8885671587864,433.1704706410424,42130800,47867400
2023-08-15,361.86627197265625,431.4073181152344,365.5696682669886,435.06009282097324,361.19469987283037,430.8325887356709,364.7697069401619,434.69966074653405,45539900,75707500
2023-08-16,358.0345153808594,428.2416076660156,362.86372886694943,432.663879125434,357.93575211070043,428.13444414336124,361.32311829508967,430.988471829921,53190500,80107200
2023-08-17,354.12371826171875,424.9784851074219,359.78251928839035,429.9852068444013,353.7089547073648,424.45247715658354,359.43686290088226,429.72221773216245,62604300,95711300
2023-08-18,353.6792907714844,425.1830139160156,354.9433821748233,426.2252795266079,350.3017800712965,421.7835074638071,350.8449629471608,422.1341595983843,61191400,98852000
2023-08-21,359.37762451171875,427.9493408203125,360.0590519435928,428.69936652611307,354.686655165574,424.03357703179853,355.1508154432517,426.2057413682997,50696500,68719000
2023-08-22,358.8640441894531,426.79022216796875,362.00451701896867,429.7416631589512,358.1727314913914,426.22527271805467,361.99463165123984,429.7416631589512,44530200,64994200
2023-08-23,364.5228576660156,431.5436706542969,365.61907877281766,432.16709180279753,359.83188846271867,427.7155699170463,360.0491556102989,427.8616749592398,51770600,68441000
2023-08-24,356.7309265136719,425.56292724609375,368.1077504447575,433.6769453072907,356.5235447350416,425.5336765078008,368.00901730905156,433.1606876122368,66842500,88517300
2023-08-25,359.4961242675781,428.56304931640625,361.1947501431892,429.8585537812075,354.12372755114876,423.7219036193333,357.57037600949326,427.30648638229246,69960500,102325100
2023-08-28,362.2020568847656,431.2807312011719,363.1402325657584,431.904122695043,359.72324055882217,428.5630581982546,362.4291792443648,430.77419402814417,40910000,61595400
2023-08-29,370.112548828125,437.5147705078125,370.46809061335944,437.7972600904608,361.6787010620461,430.98846745487197,362.00458673838244,431.1735437614665,58492400,83081900
2023-08-30,372.176513671875,439.31683349609375,372.75920789937777,439.95972547776927,369.2137965238232,437.14463921223677,370.2211396426839,437.85572346311113,41731500,69053900
2023-08-31,373.2925109863281,438.6739196777344,375.0010222215593,441.0896024538122,372.1864346340731,438.48884337132733,372.2555719406691,439.94020308607463,35730700,66084600
2023-09-01,372.8974609375,439.4920959472656,376.0971858867266,441.9078082202678,371.4062169610878,438.02123588120827,375.67253698560194,441.42077161310766,39801200,58944100
2023-09-05,373.3714599609375,437.5926818847656,374.5960399465931,439.3655024336204,371.1592775547772,437.52451934546986,372.0875979111014,439.0440713226715,32344200,55166200
2023-09-06,370.0829162597656,434.6510314941406,372.93701530710314,436.8816678920111,368.06829001986785,432.3035110450911,372.5913588976637,436.7745043608563,42998700,70758500
2023-09-07,367.4361572265625,433.3165588378906,368.2163478028862,433.99839238349426,364.5623181411007,431.27099874835744,365.6091423956698,431.62165090443455,52060700,70355400
2023-09-08,367.9497375488281,433.9691467285156,370.1915463438696,435.51791978263486,366.9819358169184,433.0048236276994,367.38684414614755,433.3652260097677,35800100,61659700
2023-09-11,372.2851867675781,436.8232116699219,372.79871359052174,437.13489255414964,369.0163243771731,434.8945357090652,370.99146927232147,436.61863486064624,39936600,60180100
2023-09-12,368.1571350097656,434.42694091796875,372.26543993953084,436.90109541972345,367.8707305660319,433.8425207199116,370.606295350245,435.36207268757624,41391000,67565400
2023-09-13,369.5594177246094,434.9335021972656,371.1691653773595,436.1023723846113,367.2583875527413,433.54055471096495,368.3940896571107,434.65101260162095,46300700,60199300
2023-09-14,372.5814514160156,438.68365478515625,373.56902387676206,439.3849887784533,369.2434818148812,436.1121166273065,371.317359871793,437.42712158053337,48039400,83430800
2023-09-15,366.2016906738281,433.39825439453125,371.643223817719,437.4158327666278,365.26348491166914,432.95839314801873,371.23831554869855,437.0834832144138,69811200,111848900
2023-09-18,366.5834655761719,433.6524353027344,367.70104260624447,434.9622941238854,364.9713875722225,432.6064932410341,365.2582065880154,433.0854632297016,36903500,55752200
2023-09-19,365.80218505859375,432.7530822753906,366.6032743081606,433.32005430730095,362.7659415076961,430.04539257632695,365.25824600141294,432.7237581931341,37621700,66514600
2023-09-20,360.5308532714844,428.7746276855469,367.22638698115924,434.4441688205573,360.4517161973596,428.56932928566505,366.87036069344913,434.0238470457339,45514200,82562600
2023-09-21,353.9242248535156,421.6877136230469,357.6231126860591,426.16469269187604,353.7561114231853,421.5313085692554,356.8318930135082,425.90077594366056,69734800,104095800
2023-09-22,353.9737243652344,420.7395324707031,357.82092661281916,424.336759248272,353.65723646822437,420.3191808335087,355.6748090842293,422.7238749981699,51589700,100829700
2023-09-25,355.6549987792969,422.5088195800781,355.74403552042224,422.547898470282,352.01547862155354,419.077752682607,353.00448063280635,419.5176437627186,39168000,70874500
2023-09-26,350.3144226074219,416.3016052246094,353.607816476153,420.1529936958705,349.32542051527776,415.4609318360092,353.06384721630457,419.43940127087836,53657700,96168400
2023-09-27,351.1352844238281,416.4677429199219,353.05395075058357,418.05133273077547,347.49573406446905,412.7923289644572,351.4715414876378,417.48436074348933,56066000,104705800
2023-09-28,354.07257080078125,418.8822326660156,356.20881847185296,420.5733343253754,349.3550125422697,415.3143300435596,350.2154393441023,415.9106261692443,56453300,92258300
2023-09-29,354.3297424316406,417.86566162109375,358.95829481818686,422.13737223678123,353.093489908065,416.33096495125204,357.56379834976,421.96142773266575,64829600,115111300
2023-10-02,357.2868347167969,417.6994934082031,358.69120050765986,418.96048874831854,353.9835720049765,414.91358595822464,354.59674835157386,417.0250096098541,51625100,83798600
2023-10-03,351.0165710449219,412.10809326171875,357.03958905271804,417.7580951514268,349.3945934258007,410.72980173267064,354.83410392875,415.500051323109,60478500,103760600
2023-10-04,355.79345703125,415.1091003417969,356.6439842341093,415.86177175888827,351.3923862127068,411.10130627042383,351.8572183436946,412.5773548502535,54786700,87453000
2023-10-05,354.7451171875,414.95269775390625,356.18905160524014,415.8031260717147,351.2341722850515,411.6976049113953,355.7835571778173,414.8158321329541,45897400,70142700
2023-10-06,360.6890563964844,419.87933349609375,361.885740415053,421.43356963087496,350.94738025702804,411.1403983750862,351.73856981698566,412.4795812806465,75049100,113273300
2023-10-09,362.5285949707031,422.5674743652344,363.0725340343325,423.14420123252046,356.812164235361,417.40622681216456,358.31543651047957,417.9633844028283,45304800,80374400
2023-10-10,364.5362243652344,424.7668762207031,367.19664201971835,427.38659384117693,362.3604381889576,422.80207308974036,362.86480865867924,423.202855460451,46968800,78607300
2023-10-11,367.1373291015625,426.5068359375,367.32524189890984,426.7609680529945,364.140654204321,423.43744262520266,365.87140773003347,425.8421368181845,38215100,62451700
2023-10-12,365.8615417480469,423.9066467285156,369.62963735651806,427.50387345452793,363.4582738746658,421.5313065125249,367.6417636476228,427.1226603756323,49587900,81154200
2023-10-13,361.2626647949219,421.79522705078125,367.0780016326102,426.63390960644494,359.8582686148347,420.2116668925535,366.4944940495016,425.421777892383,52469900,95143100
2023-10-16,365.34722900390625,426.2331237792969,366.4054683776152,427.3083898752736,362.4395607367118,423.8186748401911,362.5879049989268,424.06305214240336,44201100,75433200
2023-10-17,364.1506042480469,426.2135314941406,365.85168915587207,428.2858759632453,359.6605260293775,422.7238464786613,361.78687461867133,423.0757354558678,50999100,75324700
2023-10-18,359.37371826171875,420.5342102050781,363.86379662166246,425.39243195626887,358.03855927882046,419.4394047114935,361.6484413908662,424.42470742733474,54280500,93559800
2023-10-19,356.0111083984375,416.8392333984375,361.994559387875,423.0855313915635,355.21001906416774,416.15499486963773,360.79787522637764,421.257593993877,72274200,121323000
2023-10-20,350.7001647949219,411.7170715332031,356.0803388497667,416.9467513282041,350.4726834372753,411.60953001701756,355.50670070681446,416.3993486036533,72559700,123919900
2023-10-23,351.75836181640625,411.0035095214844,355.30887544720997,414.9037915113143,347.2583845151773,408.4033314720022,349.3748633258106,410.172620735965,60665200,92035100
2023-10-24,355.1802673339844,414.1022644042969,355.9516876307687,415.26550284339015,351.8770045153468,411.27724824329425,353.5780890392742,413.1442945629212,47082100,78564200
2023-10-25,346.4869384765625,408.1589660644531,352.9550196606333,412.4307064474165,345.9034309496887,407.64088736705776,352.7770065538469,412.4013823638362,71190500,94223200
2023-10-26,339.88043212890625,403.2713623046875,346.2199385928812,407.9438545518795,338.5848419189369,402.34274656985315,345.28037461682135,407.0836716126926,78621400,115156800
2023-10-27,341.5123291015625,401.4434814453125,345.00350547458015,405.27533073382756,340.29584559476757,400.00654169102114,342.6200066775301,404.8745483717502,63476700,107367700
2023-10-30,345.3594970703125,406.2430725097656,346.6847560770493,407.3085540305697,342.63974167585883,402.9488710544542,344.0045390300603,404.2587298918982,55298500,86562700
2023-10-31,347.0111389160156,408.79437255859375,347.38696451812893,409.11693747926455,342.80788027060055,404.8940904395608,345.38919127451487,406.8197848189247,47671900,79665200
2023-11-01,353.03411865234375,413.1540222167969,353.59785699318877,413.9751263256312,347.75285199534585,409.23420096699374,347.851758224222,409.77184889991,58992700,98068100
2023-11-02,359.44287109375,421.0719299316406,359.6802219035088,421.22833500470483,356.3373904836656,416.9663787995536,357.56377342528947,416.9859182469801,58162400,94938900
2023-11-03,363.6659240722656,424.9134521484375,364.96151430301575,426.47747274492,360.5110052160873,423.2712439461761,360.738486546031,423.398324907877,53280500,100167800
2023-11-06,365.1494140625,425.8909912109375,365.7131524370481,426.3406370959797,362.87472157207316,423.92618814768423,364.4373314267406,425.67593799092367,38848700,67831700
2023-11-07,368.60107421875,427.10308837890625,369.4713706654541,427.74824803183367,364.9911926091923,424.73753281605235,366.1977763112866,425.8909865146741,50777400,64256100
2023-11-08,368.83843994140625,427.4159240722656,369.67909774992506,428.2370282711835,366.5439478608687,425.089447259724,368.9768845386732,427.7091649178737,35663400,61746000
2023-11-09,366.0,424.0826110839844,370.6779604326211,428.60848370202086,365.5054989694432,423.6525046258201,369.5307446018432,428.5693749791291,53859400,83174400
2023-11-10,374.2284851074219,430.7002868652344,374.37682937255494,431.0130969488053,367.19666512065413,424.07277610453497,367.7307346570792,426.17444461566754,58309800,89462200
2023-11-13,373.06146240234375,430.289794921875,374.11970186099234,431.40413994370897,371.1131271170165,428.5596143055894,372.64609843480275,429.351394403823,40733500,52236100
2023-11-14,381.0921630859375,438.6376953125,382.01195797039543,439.9377693672147,378.96581462310087,436.0570568157868,379.4899845249345,436.2818946614164,67792600,97176900
2023-11-15,381.3789367675781,439.56634521484375,383.48551580342377,441.22812284523997,380.01410921297696,438.7061323158723,382.99101481592743,439.98666702600025,54141400,77327600
2023-11-16,381.7053527832031,440.1039733886719,381.9427036166771,440.4265382956643,379.3416233993847,438.0414134853736,380.60754481449135,439.1166795607035,45343500,66665800
2023-11-17,381.7943115234375,440.6513977050781,382.8129822987643,441.2672332979486,380.0635581549346,439.1851338482301,380.9734230239163,440.11374972550516,46571900,83133200
2023-11-20,386.4426574707031,444.04339599609375,387.1053021347402,444.89382433675985,381.80423536828664,440.3874908314503,381.80423536828664,440.39727547070027,44429600,69936200
2023-11-21,384.1976013183594,443.0755920410156,384.9492524832218,443.91626547984913,382.44707867497453,441.7950573532697,384.7316708398114,442.98761979123316,43337000,49244600
2023-11-22,385.7701416015625,444.7862548828125,388.7470474641864,446.1156829950313,384.7613703645757,443.68169447192673,386.27454231102973,444.7471759906997,44121000,59394900
2023-11-24,385.2261657714844,445.0599670410156,385.9580175687415,445.25548083116666,384.2272641267292,444.50280941839566,385.364610352234,444.8351589966796,15718800,29737400
2023-11-27,384.8899230957031,444.2584228515625,386.84812774676544,445.2456869269975,384.00969682499436,443.86739527939744,384.7316791532629,444.4245827216387,34139700,50506000
2023-11-28,385.8987121582031,444.6982727050781,386.48221974564893,446.008131510795,383.78223328466834,443.30044164724757,384.1382897171464,443.867383882385,35491100,62115000
2023-11-29,385.5228576660156,444.38543701171875,389.8052531219411,448.01201757256354,385.1767009381918,443.9846844966707,388.37118818464745,446.8683186984809,38811700,63146000
2023-11-30,384.55364990234375,446.13519287109375,386.2547346182854,446.48711169529105,381.57677428590614,443.14401710587686,385.78990245224475,445.23590111265923,52834400,79752700
2023-12-01,385.6514587402344,448.7745056152344,386.24486600192876,449.31212377381115,381.8240256661291,444.92311675821435,383.4855418533156,445.5193830856826,40490100,89183400
2023-12-04,382.0712585449219,446.4186706542969,382.34817789667375,448.79401080674774,378.4515076157717,444.12151811066195,381.84377722021844,445.3531892258051,51186900,72430900
2023-12-05,383.03057861328125,446.3306884765625,384.227262537292,447.29841299909236,379.9844356660515,444.6395868903203,380.1624789576286,445.02082978174855,42933000,69793500
2023-12-06,380.8151550292969,444.5321350097656,386.07665218072293,448.5203597938999,380.46902852302384,444.09224389604356,385.9777459580985,448.4910357083995,41994100,69124700
2023-12-07,386.13604736328125,447.924072265625,386.9668054295092,448.5789867545726,382.7042091827019,446.02770194302326,383.8020171079665,446.633752902186,49593500,66995400
2023-12-08,387.85693359375,449.8497619628906,388.3019663914368,450.38738010975453,384.2075137429867,446.92698906447293,384.3954265404366,447.1713663732682,46687500,83194400
2023-12-11,391.1700744628906,451.5994873046875,391.4371243290906,451.7754616408042,387.22396599697254,449.1361747424168,387.4316479736138,449.351227969924,41198000,65002200
2023-12-12,394.2854309082031,453.6620178222656,394.4041063161687,453.75977470681374,390.07227283375704,450.2407356815716,391.20961906935327,451.2475689468702,39221200,68327600
2023-12-13,399.2996520996094,459.9180908203125,399.9128285017109,460.17225276505405,394.4535484054457,453.6815771856103,395.224968747113,454.04325082622603,55408100,93278000
2023-12-14,398.9535217285156,461.3941955566406,401.8314909195922,463.07551282357065,395.93704759147084,458.6962602179995,400.5260312490841,461.8731655897811,55447800,119026000
2023-12-15,400.8820495605469,460.6344299316406,402.06886398152335,461.9790722841804,399.13152696245385,458.7696383555202,399.7348036687881,460.7914691104517,62896600,141553700
2023-12-18,403.4071044921875,463.2255554199219,404.30889763977,464.21685218338376,400.94949966489145,461.1841058940797,401.27650893095705,462.2539072749284,46610000,70375300
2023-12-19,405.4683532714844,466.0423889160156,405.5872657314784,466.120923487645,403.67468643469726,463.6966852634015,403.86297457709884,463.7751898828678,35711900,55761800
2023-12-20,399.4432067871094,459.5843200683594,406.766545200604,467.0827543546259,399.26483809105065,459.1524697744098,404.6656776899553,465.17869531825653,54042400,102921000
2023-12-21,404.0908203125,463.9420471191406,404.4575073329224,464.21685821180665,400.8206071771305,460.15354782149916,403.3872348667163,462.59740467957056,45568900,86667500
2023-12-22,404.69537353515625,464.8743896484375,406.2710240424988,466.5723476590316,402.8125224394644,462.9605364669926,405.3097747118548,465.08049046289705,34314000,67160400
2023-12-26,407.17279052734375,466.83734130859375,407.84664788726803,467.75010345254253,405.4583887736077,465.2080935295003,405.5574925600035,465.2866280947504,22722500,55387000
2023-12-27,408.001708984375,467.68145751953125,408.2892520753791,467.82867239999376,406.5937675377252,466.0914769062102,407.4563968107376,466.6312747852937,31980500,68000300
2023-12-28,407.8033752441406,467.85809326171875,409.4096284448385,468.7021451712498,407.4464502605213,467.4360673069532,409.161753786835,468.04457541887774,27029200,77158100
2023-12-29,406.03851318359375,466.503662109375,408.1405157225287,468.19179590082064,404.11500339649314,464.5308929243042,407.7835604769973,467.6617923976956,42662100,122283100
